Date,Weekday,Month,TrainNo,TrainType,Direction,TripLine,StationID,StopSeq,ScheduledArr,FirstDep,LastArr,Period,IsHoliday,HolidayType,IsTerminal,RunMin,StationClass,SideTrackCount,IsDouble,MixIndex,SpeedDiff,PrevDelay,DelayTime,IsDelayed,IsDelayed_Research,StationName
2026-03-01,,,3334,區間,0,0.0,4340,27.0,19:19,17:27,19:19,尖峰,1,週末,1,4.0,,,,3.0,22.0,0.0,2,0,1,新左營
2026-03-01,,,3335,區間,1,0.0,5120,27.0,20:38,18:31,20:38,離峰,1,週末,1,5.0,,,,2.0,28.0,0.0,1,0,0,枋寮
2026-03-01,,,3338,區間,0,0.0,5050,8.0,19:48,19:12,19:48,尖峰,1,週末,1,5.0,,,,4.0,12.0,0.0,0,0,0,潮州
2026-03-01,,,3340,區間,0,0.0,5050,8.0,20:41,20:09,20:41,離峰,1,週末,1,5.0,,,,3.0,7.0,0.0,0,0,0,潮州
2026-03-01,,,3342,區間,0,0.0,5050,8.0,21:41,21:08,21:41,離峰,1,週末,1,5.0,,,,3.0,8.0,1.0,0,0,0,潮州
2026-03-01,,,3348,區間,0,0.0,4340,27.0,23:59,22:20,23:59,離峰,1,週末,1,4.0,,,,2.0,24.0,0.0,0,0,0,新左營
2026-03-01,,,372,自強,0,1.0,3300,20.0,15:10,10:17,15:10,離峰,1,週末,1,14.0,,,,4.0,44.0,2.0,1,0,0,臺中
2026-03-01,,,3726,區間,0,0.0,4170,11.0,12:20,11:28,12:20,離峰,1,週末,1,4.0,,,,2.0,10.0,0.0,6,1,1,善化
2026-03-01,,,3731,區間,1,0.0,4272,8.0,12:26,11:53,12:26,離峰,1,週末,1,5.0,,,,1.0,0.0,3.0,5,1,1,沙崙
2026-03-01,,,3732,區間,0,0.0,4220,6.0,12:53,12:30,12:53,離峰,1,週末,1,7.0,,,,3.0,23.0,1.0,1,0,0,臺南
2026-03-01,,,3733,區間,1,0.0,4272,6.0,12:55,12:31,12:55,離峰,1,週末,1,5.0,,,,1.0,0.0,0.0,0,0,0,沙崙
2026-03-01,,,3734,區間,0,0.0,4170,11.0,13:38,12:45,13:38,離峰,1,週末,1,4.0,,,,2.0,3.0,1.0,5,1,1,善化
2026-03-01,,,3735,區間,1,0.0,4272,11.0,13:18,12:31,13:18,離峰,1,週末,1,5.0,,,,1.0,0.0,0.0,0,0,0,沙崙
2026-03-01,,,3736,區間,0,0.0,4220,6.0,13:54,13:30,13:54,離峰,1,週末,1,7.0,,,,4.0,31.0,6.0,7,1,1,臺南
2026-03-01,,,3737,區間,1,0.0,4272,6.0,14:02,13:38,14:02,離峰,1,週末,1,5.0,,,,1.0,0.0,4.0,4,0,1,沙崙
2026-03-01,,,3738,區間,0,0.0,4200,8.0,14:22,13:50,14:22,離峰,1,週末,1,5.0,,,,2.0,2.0,0.0,0,0,0,永康
2026-03-01,,,3741,區間,1,0.0,4272,6.0,14:28,14:04,14:28,離峰,1,週末,1,5.0,,,,1.0,0.0,4.0,3,0,1,沙崙
2026-03-01,,,3742,區間,0,0.0,4170,11.0,15:15,14:29,15:15,離峰,1,週末,1,4.0,,,,3.0,9.0,3.0,2,0,1,善化
2026-03-01,,,3743,區間,1,0.0,4272,11.0,15:05,14:18,15:05,離峰,1,週末,1,5.0,,,,1.0,0.0,1.0,0,0,0,沙崙
2026-03-01,,,3744,區間,0,0.0,4220,6.0,15:15,14:50,15:15,離峰,1,週末,1,7.0,,,,5.0,26.0,0.0,0,0,0,臺南
2026-03-01,,,3745,區間,1,0.0,4272,8.0,15:33,15:00,15:33,離峰,1,週末,1,5.0,,,,1.0,0.0,1.0,0,0,0,沙崙
2026-03-01,,,3746,區間,0,0.0,4200,8.0,15:54,15:23,15:54,離峰,1,週末,1,5.0,,,,2.0,2.0,2.0,2,0,1,永康
2026-03-01,,,3747,區間,1,0.0,4272,6.0,16:06,15:42,16:06,離峰,1,週末,1,5.0,,,,1.0,0.0,0.0,0,0,0,沙崙
2026-03-01,,,3748,區間,0,0.0,4170,11.0,16:42,15:54,16:42,離峰,1,週末,1,4.0,,,,3.0,10.0,3.0,3,0,1,善化
2026-03-01,,,3751,區間,1,0.0,4272,11.0,16:29,15:42,16:29,離峰,1,週末,1,5.0,,,,1.0,0.0,2.0,2,0,1,沙崙
2026-03-01,,,3752,區間,0,0.0,4200,8.0,16:49,16:18,16:49,離峰,1,週末,1,5.0,,,,3.0,4.0,1.0,1,0,0,永康
2026-03-01,,,3753,區間,1,0.0,4272,8.0,16:53,16:20,16:53,離峰,1,週末,1,5.0,,,,1.0,0.0,1.0,1,0,0,沙崙
2026-03-01,,,3754,區間,0,0.0,4170,11.0,17:31,16:38,17:31,尖峰,1,週末,1,3.0,,,,3.0,5.0,1.0,0,0,0,善化
2026-03-01,,,3755,區間,1,0.0,4272,8.0,17:30,16:57,17:30,尖峰,1,週末,1,5.0,,,,1.0,0.0,1.0,1,0,0,沙崙
2026-03-01,,,3756,區間,0,0.0,4220,6.0,17:48,17:24,17:48,尖峰,1,週末,1,7.0,,,,3.0,26.0,1.0,0,0,0,臺南
2026-03-01,,,3757,區間,1,0.0,4272,11.0,17:53,17:06,17:53,尖峰,1,週末,1,5.0,,,,1.0,0.0,0.0,0,0,0,沙崙
2026-03-01,,,3758,區間,0,0.0,4200,8.0,18:19,17:48,18:19,尖峰,1,週末,1,5.0,,,,2.0,3.0,1.0,1,0,0,永康
2026-03-01,,,3760,區間,0,0.0,4170,11.0,19:13,18:24,19:13,尖峰,1,週末,1,3.0,,,,3.0,9.0,5.0,4,0,1,善化
2026-03-01,,,3761,區間,1,0.0,4272,6.0,18:37,18:06,18:37,尖峰,1,週末,1,5.0,,,,2.0,4.0,1.0,1,0,0,沙崙
2026-03-01,,,3762,區間,0,0.0,4220,6.0,19:10,18:47,19:10,尖峰,1,週末,1,7.0,,,,3.0,26.0,2.0,2,0,1,臺南
2026-03-01,,,3764,區間,0,0.0,4170,11.0,19:49,19:04,19:49,尖峰,1,週末,1,3.0,,,,3.0,9.0,5.0,5,1,1,善化
2026-03-01,,,3765,區間,1,0.0,4272,8.0,19:03,18:29,19:03,尖峰,1,週末,1,5.0,,,,2.0,4.0,7.0,7,1,1,沙崙
2026-03-01,,,3766,區間,0,0.0,4220,6.0,19:51,19:28,19:51,尖峰,1,週末,1,7.0,,,,3.0,26.0,0.0,0,0,0,臺南
2026-03-01,,,3767,區間,1,0.0,4272,6.0,19:50,19:26,19:50,尖峰,1,週末,1,5.0,,,,2.0,4.0,2.0,2,0,1,沙崙
2026-03-01,,,3768,區間,0,0.0,4170,11.0,20:40,19:54,20:40,離峰,1,週末,1,4.0,,,,2.0,10.0,3.0,4,0,1,善化
2026-03-01,,,3771,區間,1,0.0,4272,11.0,20:27,19:41,20:27,離峰,1,週末,1,5.0,,,,1.0,0.0,1.0,1,0,0,沙崙
2026-03-01,,,3772,區間,0,0.0,4220,6.0,20:51,20:28,20:51,離峰,1,週末,1,7.0,,,,2.0,21.0,1.0,0,0,0,臺南
2026-03-01,,,3773,區間,1,0.0,4272,6.0,20:49,20:25,20:49,離峰,1,週末,1,5.0,,,,1.0,0.0,7.0,7,1,1,沙崙
2026-03-01,,,3775,區間,1,0.0,4272,6.0,21:28,21:04,21:28,離峰,1,週末,1,5.0,,,,1.0,0.0,0.0,0,0,0,沙崙
2026-03-01,,,3776,區間,0,0.0,4170,11.0,22:18,21:28,22:18,離峰,1,週末,1,4.0,,,,2.0,5.0,2.0,2,0,1,善化
2026-03-01,,,3777,區間,1,0.0,4272,11.0,21:44,20:50,21:44,離峰,1,週末,1,5.0,,,,1.0,0.0,1.0,0,0,0,沙崙
2026-03-01,,,3778,區間,0,0.0,4220,6.0,22:10,21:47,22:10,離峰,1,週末,1,7.0,,,,3.0,32.0,2.0,2,0,1,臺南
2026-03-01,,,3781,區間,1,0.0,4272,6.0,22:11,21:45,22:11,離峰,1,週末,1,5.0,,,,1.0,0.0,0.0,0,0,0,沙崙
2026-03-01,,,3783,區間,1,0.0,4272,6.0,22:54,22:30,22:54,離峰,1,週末,1,5.0,,,,1.0,0.0,0.0,0,0,0,沙崙
2026-03-01,,,3784,區間,0,0.0,4220,6.0,23:08,22:45,23:08,離峰,1,週末,1,8.0,,,,2.0,21.0,2.0,1,0,0,臺南
2026-03-01,,,3786,區間,0,0.0,4220,6.0,00:02,23:39,00:02,深夜,1,週末,1,-1433.0,,,,1.0,0.0,1.0,2,0,1,臺南
2026-03-01,,,385,自強,1,1.0,6000,20.0,22:28,17:45,22:28,離峰,1,週末,1,10.0,,,,2.0,12.0,1.0,0,0,0,臺東
2026-03-01,,,386,自強,0,1.0,3300,18.0,22:03,17:30,22:03,離峰,1,週末,1,7.0,,,,2.0,11.0,4.0,5,1,1,臺中
2026-03-01,,,3861,區間快,1,0.0,4272,6.0,18:08,17:28,18:08,尖峰,1,週末,1,9.0,,,,2.0,4.0,0.0,0,0,0,沙崙
2026-03-01,,,3863,區間快,1,0.0,4272,6.0,19:11,18:32,19:11,尖峰,1,週末,1,9.0,,,,2.0,4.0,11.0,11,1,1,沙崙
2026-03-01,,,4019,區間快,1,0.0,1040,21.0,12:27,09:32,12:27,離峰,1,週末,1,7.0,,,,4.0,5.0,0.0,0,0,0,樹林
2026-03-01,,,4023,區間快,1,0.0,0930,8.0,12:40,11:29,12:40,離峰,1,週末,1,12.0,,,,4.0,47.0,0.0,0,0,0,七堵
2026-03-01,,,4026,區間快,0,0.0,7000,22.0,13:26,09:44,13:26,離峰,1,週末,1,7.0,,,,4.0,121.0,0.0,0,0,0,花蓮
2026-03-01,,,4027,區間快,1,0.0,1160,22.0,19:49,16:09,19:49,尖峰,1,週末,1,12.0,,,,3.0,9.0,3.0,10,1,1,湖口
2026-03-01,,,4030,區間快,0,0.0,7000,24.0,15:35,11:54,15:35,離峰,1,週末,1,7.0,,,,5.0,35.0,0.0,0,0,0,花蓮
2026-03-01,,,4032,區間快,0,0.0,7000,23.0,18:11,14:32,18:11,尖峰,1,週末,1,7.0,,,,4.0,51.0,0.0,0,0,0,花蓮
2026-03-01,,,4033,區間快,1,0.0,7190,11.0,18:11,16:27,18:11,尖峰,1,週末,1,9.0,,,,4.0,59.0,1.0,0,0,0,宜蘭
2026-03-01,,,4037,區間快,1,0.0,1080,28.0,23:27,19:24,23:27,離峰,1,週末,1,9.0,,,,3.0,5.0,0.0,0,0,0,桃園
2026-03-01,,,4042,區間快,0,0.0,7000,12.0,20:58,19:19,20:58,離峰,1,週末,1,7.0,,,,4.0,123.0,0.0,0,0,0,花蓮
2026-03-01,,,4043,區間快,1,0.0,7130,8.0,23:54,22:45,23:54,離峰,1,週末,1,10.0,,,,3.0,4.0,0.0,0,0,0,蘇澳新
2026-03-01,,,4044,區間快,0,0.0,7160,11.0,19:15,17:45,19:15,尖峰,1,週末,1,8.0,,,,4.0,56.0,10.0,11,1,1,羅東
2026-03-01,,,4046,區間快,0,0.0,7000,35.0,22:35,17:32,22:35,離峰,1,週末,1,12.0,,,,3.0,44.0,0.0,0,0,0,花蓮
2026-03-01,,,4048,區間快,0,0.0,7120,22.0,22:34,19:55,22:34,離峰,1,週末,1,5.0,,,,2.0,0.0,2.0,0,0,0,蘇澳
2026-03-01,,,411,自強,1,0.0,1040,29.0,12:43,05:23,12:43,離峰,1,週末,1,6.0,,,,4.0,5.0,0.0,0,0,0,樹林
2026-03-01,,,415,自強,1,0.0,1040,22.0,14:25,07:37,14:25,離峰,1,週末,1,6.0,,,,4.0,6.0,1.0,0,0,0,樹林
2026-03-01,,,4151,區間,1,0.0,1040,38.0,13:20,10:10,13:20,離峰,1,週末,1,5.0,,,,3.0,3.0,0.0,0,0,0,樹林
2026-03-01,,,4161,區間,1,0.0,7190,18.0,11:17,09:28,11:17,離峰,1,週末,1,6.0,,,,4.0,56.0,0.0,1,0,0,宜蘭
2026-03-01,,,4162,區間,0,0.0,7120,38.0,12:48,08:59,12:48,離峰,1,週末,1,5.0,,,,1.0,0.0,0.0,0,0,0,蘇澳
2026-03-01,,,417,傾斜式自強,1,0.0,1040,14.0,15:26,10:45,15:26,離峰,1,週末,1,6.0,,,,3.0,3.0,0.0,0,0,0,樹林
2026-03-01,,,4171,區間,1,0.0,1040,38.0,14:32,11:22,14:32,離峰,1,週末,1,5.0,,,,4.0,6.0,0.0,0,0,0,樹林
2026-03-01,,,4172,區間,0,0.0,7120,38.0,13:28,10:19,13:28,離峰,1,週末,1,5.0,,,,1.0,0.0,0.0,0,0,0,蘇澳
2026-03-01,,,4173,區間,1,0.0,1040,38.0,15:06,12:07,15:06,離峰,1,週末,1,5.0,,,,3.0,3.0,0.0,1,0,0,樹林
2026-03-01,,,4177,區間,1,0.0,1040,49.0,15:50,11:22,15:50,離峰,1,週末,1,5.0,,,,3.0,3.0,0.0,1,0,0,樹林
2026-03-01,,,4178,區間,0,0.0,7120,38.0,14:19,11:03,14:19,離峰,1,週末,1,5.0,,,,1.0,0.0,0.0,0,0,0,蘇澳
2026-03-01,,,418,自強,0,0.0,6000,11.0,13:52,09:05,13:52,離峰,1,週末,1,32.0,,,,2.0,22.0,0.0,0,0,0,臺東
2026-03-01,,,4182,區間,0,0.0,7120,38.0,15:20,12:13,15:20,離峰,1,週末,1,5.0,,,,1.0,0.0,0.0,0,0,0,蘇澳
2026-03-01,,,4183,區間,1,0.0,1150,50.0,17:46,13:37,17:46,尖峰,1,週末,1,3.0,,,,1.0,1.0,0.0,0,0,0,北湖
2026-03-01,,,4184,區間,0,0.0,7000,18.0,17:22,15:23,17:22,尖峰,1,週末,1,7.0,,,,4.0,51.0,0.0,0,0,0,花蓮
2026-03-01,,,4187,區間,1,0.0,7230,22.0,15:42,13:27,15:42,離峰,1,週末,1,4.0,,,,1.0,0.0,2.0,0,0,0,頭城
2026-03-01,,,4188,區間,0,0.0,7120,38.0,16:30,13:12,16:30,離峰,1,週末,1,5.0,,,,1.0,0.0,3.0,1,0,0,蘇澳
2026-03-01,,,419,自強,1,0.0,1040,17.0,16:36,11:47,16:36,離峰,1,週末,1,6.0,,,,4.0,14.0,0.0,0,0,0,樹林
2026-03-01,,,4191,區間,1,0.0,1080,43.0,18:23,14:34,18:23,尖峰,1,週末,1,5.0,,,,4.0,69.0,3.0,2,0,1,桃園
2026-03-01,,,4193,區間,1,0.0,1040,38.0,18:38,15:08,18:38,尖峰,1,週末,1,5.0,,,,4.0,12.0,3.0,4,0,1,樹林
2026-03-01,,,4194,區間,0,0.0,7120,11.0,17:45,16:51,17:45,尖峰,1,週末,1,5.0,,,,1.0,0.0,0.0,0,0,0,蘇澳
2026-03-01,,,4197,區間,1,0.0,1040,38.0,19:12,16:10,19:12,尖峰,1,週末,1,5.0,,,,5.0,7.0,3.0,3,0,1,樹林
2026-03-01,,,4198,區間,0,0.0,7120,38.0,17:30,14:12,17:30,尖峰,1,週末,1,5.0,,,,1.0,0.0,1.0,0,0,0,蘇澳
2026-03-01,,,420,自強,0,0.0,6000,17.0,15:56,11:13,15:56,離峰,1,週末,1,23.0,,,,3.0,13.0,5.0,1,0,0,臺東
2026-03-01,,,4206,區間,0,0.0,7000,18.0,19:54,17:56,19:54,尖峰,1,週末,1,7.0,,,,4.0,52.0,0.0,0,0,0,花蓮
2026-03-01,,,4207,區間,1,0.0,7190,18.0,17:29,15:39,17:29,尖峰,1,週末,1,6.0,,,,4.0,61.0,0.0,0,0,0,宜蘭
2026-03-01,,,4208,區間,0,0.0,7120,38.0,18:30,15:18,18:30,尖峰,1,週末,1,5.0,,,,1.0,0.0,0.0,0,0,0,蘇澳
2026-03-01,,,4209,區間,1,0.0,1150,34.0,21:34,18:40,21:34,離峰,1,週末,1,3.0,,,,1.0,1.0,1.0,1,0,0,北湖
2026-03-01,,,421,自強,1,0.0,1040,7.0,17:10,13:00,17:10,尖峰,1,週末,1,6.0,,,,3.0,3.0,0.0,2,0,1,樹林
2026-03-01,,,4211,區間,1,0.0,1040,38.0,20:52,17:14,20:52,離峰,1,週末,1,5.0,,,,5.0,14.0,5.0,5,1,1,樹林
2026-03-01,,,4213,區間,1,0.0,7230,11.0,18:52,17:55,18:52,尖峰,1,週末,1,4.0,,,,3.0,32.0,6.0,4,0,1,頭城
2026-03-01,,,4215,區間,1,0.0,1040,16.0,21:28,20:15,21:28,離峰,1,週末,1,5.0,,,,4.0,12.0,5.0,6,1,1,樹林
2026-03-01,,,4216,區間,0,0.0,7090,40.0,19:42,16:12,19:42,尖峰,1,週末,1,8.0,,,,3.0,6.0,3.0,0,0,0,南澳
2026-03-01,,,4218,區間,0,0.0,7290,11.0,18:19,17:18,18:19,尖峰,1,週末,1,6.0,,,,2.0,5.0,0.0,0,0,0,福隆
2026-03-01,,,422,自強,0,0.0,4340,24.0,17:12,10:10,17:12,尖峰,1,週末,1,8.0,,,,3.0,21.0,1.0,0,0,0,新左營
2026-03-01,,,4221,區間,1,0.0,1150,50.0,22:33,18:18,22:33,離峰,1,週末,1,3.0,,,,2.0,2.0,28.0,28,1,1,北湖
2026-03-01,,,4222,區間,0,0.0,7120,11.0,20:00,19:11,20:00,離峰,1,週末,1,5.0,,,,1.0,0.0,1.0,0,0,0,蘇澳
2026-03-01,,,4224,區間,0,0.0,7190,32.0,19:51,17:04,19:51,尖峰,1,週末,1,5.0,,,,4.0,67.0,0.0,0,0,0,宜蘭
2026-03-01,,,4225,區間,1,0.0,1150,34.0,23:14,20:22,23:14,離峰,1,週末,1,3.0,,,,1.0,2.0,0.0,0,0,0,北湖
2026-03-01,,,4227,區間,1,0.0,7190,18.0,19:43,17:35,19:43,尖峰,1,週末,1,6.0,,,,4.0,67.0,3.0,3,0,1,宜蘭
2026-03-01,,,4228,區間,0,0.0,7000,18.0,21:53,19:56,21:53,離峰,1,週末,1,7.0,,,,4.0,111.0,0.0,0,0,0,花蓮
2026-03-01,,,4229,區間,1,0.0,7230,11.0,19:44,18:38,19:44,尖峰,1,週末,1,4.0,,,,2.0,2.0,7.0,9,1,1,頭城
2026-03-01,,,423,自強,1,0.0,1040,30.0,18:10,10:47,18:10,尖峰,1,週末,1,6.0,,,,4.0,12.0,2.0,2,0,1,樹林
2026-03-01,,,4232,區間,0,0.0,7120,50.0,20:47,16:24,20:47,離峰,1,週末,1,5.0,,,,1.0,0.0,0.0,1,0,0,蘇澳
2026-03-01,,,4234,區間,0,0.0,7290,22.0,19:35,17:49,19:35,尖峰,1,週末,1,5.0,,,,2.0,12.0,0.0,0,0,0,福隆
2026-03-01,,,4235,區間,1,0.0,1150,47.0,23:43,19:45,23:43,離峰,1,週末,1,3.0,,,,1.0,2.0,0.0,0,0,0,北湖
2026-03-01,,,4236,區間,0,0.0,7360,16.0,19:37,18:28,19:37,尖峰,1,週末,1,6.0,,,,3.0,5.0,1.0,1,0,0,瑞芳
2026-03-01,,,4238,區間,0,0.0,7120,11.0,22:02,21:13,22:02,離峰,1,週末,1,5.0,,,,2.0,0.0,0.0,0,0,0,蘇澳
2026-03-01,,,4239,區間,1,0.0,7130,2.0,20:35,20:30,20:35,離峰,1,週末,1,5.0,,,,2.0,4.0,0.0,0,0,0,蘇澳新
2026-03-01,,,424,自強,0,0.0,6000,20.0,17:27,14:02,17:27,尖峰,1,週末,1,14.0,,,,2.0,15.0,0.0,0,0,0,臺東
2026-03-01,,,4240,區間,0,0.0,7090,45.0,22:41,18:55,22:41,離峰,1,週末,1,7.0,,,,2.0,7.0,6.0,5,1,1,南澳
2026-03-01,,,4241,區間,1,0.0,1040,40.0,23:58,20:12,23:58,離峰,1,週末,1,5.0,,,,4.0,13.0,0.0,0,0,0,樹林
2026-03-01,,,4243,區間,1,0.0,0930,27.0,23:33,21:30,23:33,離峰,1,週末,1,4.0,,,,3.0,52.0,0.0,0,0,0,七堵
2026-03-01,,,4244,區間,0,0.0,7120,38.0,23:53,20:33,23:53,離峰,1,週末,1,5.0,,,,1.0,0.0,0.0,0,0,0,蘇澳
2026-03-01,,,4247,區間,1,0.0,7190,18.0,22:15,20:20,22:15,離峰,1,週末,1,6.0,,,,4.0,46.0,0.0,0,0,0,宜蘭
2026-03-01,,,4248,區間,0,0.0,7190,32.0,23:39,21:08,23:39,離峰,1,週末,1,5.0,,,,3.0,4.0,3.0,3,0,1,宜蘭
2026-03-01,,,4252,區間,0,0.0,7290,34.0,23:27,20:37,23:27,離峰,1,週末,1,4.0,,,,1.0,0.0,14.0,13,1,1,福隆
2026-03-01,,,4253,區間,1,0.0,7230,11.0,23:06,22:20,23:06,離峰,1,週末,1,4.0,,,,2.0,47.0,0.0,0,0,0,頭城
2026-03-01,,,426,自強,0,0.0,5230,8.0,16:43,12:19,16:43,離峰,1,週末,1,10.0,,,,1.0,0.0,5.0,5,1,1,知本
2026-03-01,,,427,自強,1,0.0,1040,13.0,20:14,15:25,20:14,離峰,1,週末,1,7.0,,,,5.0,14.0,3.0,3,0,1,樹林
2026-03-01,,,428,自強,0,0.0,4340,33.0,21:01,13:39,21:01,離峰,1,週末,1,8.0,,,,2.0,22.0,0.0,0,0,0,新左營
2026-03-01,,,431,自強,1,0.0,1040,28.0,20:08,12:42,20:08,離峰,1,週末,1,7.0,,,,5.0,14.0,5.0,6,1,1,樹林
2026-03-01,,,432,自強,0,0.0,4340,28.0,21:54,14:40,21:54,離峰,1,週末,1,8.0,,,,2.0,22.0,1.0,0,0,0,新左營
2026-03-01,,,434,自強,0,0.0,4340,28.0,23:06,15:39,23:06,離峰,1,週末,1,8.0,,,,2.0,24.0,1.0,0,0,0,新左營
2026-03-01,,,436,自強,0,0.0,6000,9.0,22:22,17:38,22:22,離峰,1,週末,1,21.0,,,,2.0,12.0,0.0,0,0,0,臺東
2026-03-01,,,438,自強,0,0.0,6000,13.0,22:42,18:13,22:42,離峰,1,週末,1,12.0,,,,2.0,12.0,0.0,0,0,0,臺東
2026-03-01,,,439,自強,1,0.0,1040,18.0,21:44,16:50,21:44,離峰,1,週末,1,6.0,,,,4.0,12.0,0.0,0,0,0,樹林
2026-03-01,,,441,自強,1,0.0,1040,8.0,21:56,17:25,21:56,離峰,1,週末,1,6.0,,,,4.0,12.0,3.0,3,0,1,樹林
2026-03-01,,,442,自強,0,0.0,6000,21.0,21:37,16:46,21:37,離峰,1,週末,1,13.0,,,,1.0,2.0,1.0,0,0,0,臺東
2026-03-01,,,443,自強,1,0.0,1040,15.0,22:49,15:12,22:49,離峰,1,週末,1,6.0,,,,4.0,5.0,0.0,0,0,0,樹林
2026-03-01,,,445,自強,1,0.0,1040,12.0,23:31,19:03,23:31,離峰,1,週末,1,6.0,,,,4.0,13.0,0.0,0,0,0,樹林
2026-03-01,,,448,傾斜式自強,0,0.0,6000,18.0,00:12,19:41,00:12,深夜,1,週末,1,-1419.0,,,,1.0,0.0,0.0,0,0,0,臺東
2026-03-01,,,449,自強,1,0.0,7000,19.0,21:34,18:02,21:34,離峰,1,週末,1,6.0,,,,4.0,111.0,0.0,0,0,0,花蓮
2026-03-01,,,4521,區間,1,0.0,7000,27.0,13:17,10:00,13:17,離峰,1,週末,1,6.0,,,,4.0,121.0,0.0,4,0,1,花蓮
2026-03-01,,,4528,區間,0,0.0,6110,16.0,13:37,12:00,13:37,離峰,1,週末,1,10.0,,,,3.0,30.0,0.0,0,0,0,玉里
2026-03-01,,,4534,區間,0,0.0,6000,27.0,16:36,13:21,16:36,離峰,1,週末,1,9.0,,,,2.0,33.0,0.0,3,0,1,臺東
2026-03-01,,,4537,區間,1,0.0,7000,27.0,18:08,14:23,18:08,尖峰,1,週末,1,6.0,,,,4.0,51.0,1.0,9,1,1,花蓮
2026-03-01,,,4543,區間,1,0.0,7000,15.0,18:44,17:07,18:44,尖峰,1,週末,1,6.0,,,,4.0,51.0,5.0,3,0,1,花蓮
2026-03-01,,,4547,區間,1,0.0,6110,12.0,18:38,16:54,18:38,尖峰,1,週末,1,8.0,,,,2.0,48.0,0.0,0,0,0,玉里
2026-03-01,,,4548,區間,0,0.0,6000,12.0,20:28,18:51,20:28,離峰,1,週末,1,9.0,,,,3.0,17.0,0.0,0,0,0,臺東
2026-03-01,,,4550,區間,0,0.0,6110,15.0,19:28,17:55,19:28,尖峰,1,週末,1,10.0,,,,2.0,14.0,1.0,1,0,0,玉里
2026-03-01,,,4553,區間,1,0.0,6160,17.0,21:52,19:16,21:52,離峰,1,週末,1,8.0,,,,2.0,20.0,3.0,3,0,1,光復
2026-03-01,,,4556,區間,0,0.0,6000,26.0,22:11,19:20,22:11,離峰,1,週末,1,9.0,,,,2.0,12.0,0.0,0,0,0,臺東
2026-03-01,,,4558,區間,0,0.0,6110,15.0,22:33,21:03,22:33,離峰,1,週末,1,10.0,,,,2.0,4.0,0.0,1,0,0,玉里
2026-03-01,,,472,自強,0,1.0,6000,29.0,13:06,06:03,13:06,離峰,1,週末,1,12.0,,,,2.0,22.0,0.0,0,0,0,臺東
2026-03-01,,,4735,區間,1,0.0,7360,9.0,19:01,18:05,19:01,尖峰,1,週末,1,6.0,,,,3.0,5.0,2.0,2,0,1,瑞芳
2026-03-01,,,477,自強,1,1.0,3390,29.0,21:18,13:56,21:18,離峰,1,週末,1,11.0,,,,2.0,19.0,0.0,0,0,0,員林
2026-03-01,,,510,莒光,0,2.0,0930,31.0,15:09,08:35,15:09,離峰,1,週末,1,10.0,,,,4.0,114.0,2.0,1,0,0,七堵
2026-03-01,,,511,莒光,1,2.0,4340,35.0,15:41,08:43,15:41,離峰,1,週末,1,7.0,,,,4.0,22.0,0.0,0,0,0,新左營
2026-03-01,,,5111,傾斜式自強,1,1.0,3360,7.0,13:50,11:29,13:50,離峰,1,週末,1,15.0,,,,4.0,10.0,1.0,0,0,0,彰化
2026-03-01,,,5125,自強,1,1.0,3360,13.0,19:15,16:15,19:15,尖峰,1,週末,1,17.0,,,,5.0,17.0,6.0,2,0,1,彰化
2026-03-01,,,5126,自強,0,1.0,0930,13.0,22:38,19:44,22:38,離峰,1,週末,1,10.0,,,,3.0,11.0,0.0,3,0,1,七堵
2026-03-01,,,5136,傾斜式自強,0,1.0,0980,7.0,19:14,16:50,19:14,尖峰,1,週末,1,4.0,,,,4.0,65.0,2.0,4,0,1,南港
2026-03-01,,,5151,自強,1,1.0,5050,17.0,23:48,18:19,23:48,離峰,1,週末,1,11.0,,,,4.0,8.0,0.0,0,0,0,潮州
2026-03-01,,,516,莒光,0,2.0,0930,29.0,17:50,11:13,17:50,尖峰,1,週末,1,10.0,,,,5.0,9.0,4.0,3,0,1,七堵
2026-03-01,,,5206,傾斜式自強,0,0.0,7000,9.0,13:36,10:48,13:36,離峰,1,週末,1,58.0,,,,4.0,121.0,0.0,0,0,0,花蓮
2026-03-01,,,521,莒光,1,2.0,5050,37.0,23:25,15:39,23:25,離峰,1,週末,1,13.0,,,,4.0,8.0,0.0,1,0,0,潮州
2026-03-01,,,5219,傾斜式自強,1,0.0,1040,5.0,16:40,14:03,16:40,離峰,1,週末,1,6.0,,,,4.0,14.0,0.0,0,0,0,樹林
2026-03-01,,,5241,自強,1,0.0,1040,14.0,19:36,14:15,19:36,尖峰,1,週末,1,7.0,,,,5.0,7.0,5.0,5,1,1,樹林
2026-03-01,,,5251,自強,1,0.0,1040,22.0,16:06,08:32,16:06,離峰,1,週末,1,7.0,,,,4.0,14.0,0.0,0,0,0,樹林
2026-03-01,,,5255,傾斜式自強,1,0.0,1040,10.0,20:45,15:53,20:45,離峰,1,週末,1,7.0,,,,5.0,14.0,6.0,5,1,1,樹林
2026-03-01,,,5281,自強,1,1.0,3360,12.0,22:06,17:10,22:06,離峰,1,週末,1,14.0,,,,3.0,8.0,4.0,3,0,1,彰化
2026-03-01,,,5371,自強,1,1.0,6000,18.0,13:23,06:11,13:23,離峰,1,週末,1,12.0,,,,2.0,22.0,1.0,1,0,0,臺東
